id,text,misinformation_label,opinion_label,all_caps,exclamation_marks,hedging,adjectives,unk,annotator,exclamation_marks_bin,all_caps_bin,hedging_bin,adjectives_bin,unk_bin,jennifer,nicole,rachelle,shiao-li
123," I know what I m doing. I m prepared to wear the consequences of the conflict but my family s innocent. During an exclusive interview, Wikileaks founder Julian Assange gets emotional while telling Sean Hannity about the effect his virtual imprisonment has had on his family, especially his children. I know what I m doing, but my family is innocent they didn t sign up for that fight. ",1,1,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
124,"Just a reminder for anyone who wants to come to our Grand Re-Opening event after recovering from the October wildfires, it's tomorrow night from 4-7pm. Local food, local wine, and live music by The Awesome Hotcakes! See details below. :) pic.twitter.com/95fxSNcs1U",0,0,[],"[['!', 214, 215]]",[],[],[],jasmine,1,0,0,0,0,0,0,0,0
125,"Oh dear!!!!!!! Lizzard in Blizzard! Hahahahaha!
I hope the sign didn't cause any car accident.
#2016snowstormhttps://twitter.com/amnewyork/status/691009251125399552¬†‚Ä¶",0,0,[],"[['!!!!!!!', 7, 14], ['!', 34, 35], ['!', 46, 47]]","[['hope', 50, 54]]",[],[],jasmine,1,0,1,0,0,0,0,0,0
126,The Latest: More homes razed by Northern California wildfire: The latest on wildfires burning in California andÛ_ http://t.co/0Keh2TReNy,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
128,Violent Storm Causes Damage Flooding in Watertown - http://t.co/3ZASZ6wxjJ,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
129,Pro-Russia party wins Latvia election https://t.co/FrsB9c9pdo,1,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
130,"Fake-Poll Alert: Proof Biden Is Not Winning

By ⁦@WayneRoot⁩ 

By the way, Biden and vice presidential nominee Kamala Harris had an event in Arizona on Thursday. Eight people showed up.

Via ⁦@townhallcom⁩  https://t.co/0w7pqkNj0o",1,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
131,"As you know that Covid 19 has spread in India, our immune system must be strong to defeat it. I have some #TipsToBoostImmunity. 
Such as do Meditation regularly,
Take protein rich foods, 
Take food full of Vitamin C.
Can anyone tell me some more tips ?

https://t.co/3kYCiFGaId",1,1,[],[],"[['Can', 217, 220]]",[],[],jasmine,0,0,1,0,0,0,0,0,0
132,Florida Sheriff‚Äôs Warning: We‚Äôll jail any fugitives who seek shelter from Hurricane Irma http://wp.me/p5MgeL-1HDG¬†,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
133,"Team Trump’s efforts to spin Mulvaney’s quid pro quo confession are failing.
Mick Mulvaney and Mike Pompeo were tasked w/ spinning, but they’re tanking. The American people are fed up with Trump admin corruption, conspiracies, &amp; lies to cover the tracks. https://t.co/FUmEGQm3kX",1,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
134,Today is Corii Siren's birthday! Spoil her now: http://t.co/l3GizRUCy4 #wishlist http://t.co/HgEDwxTDJN,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
135,.@exxonmobil just announced that it will invest $50 billion in the U.S. over the next 5 years. What does that mean for Americans? #jobsjobsjobs https://t.co/KOOOpu9Ton,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
136,Proud of my boss @TerronJernigan and 2 team members @IHXRex and @IhxBrownie for heading to the Panama City area to provide charging resources water/food and additonal wireless options for those affected by Hurricane Michael!   #givingpays #ihxhttps://twitter.com/IHXRex/status/1050770676825632769 …,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
137,Motor'n | Half Million Cars Lost In Hurricane Harvey http://fb.me/1deJDqzwI¬†,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
138,More than a crush ???????????? WCE @nykaeD_ ?????????? http://t.co/mkJO8x2dKo,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
139,#Cars in the #News- Jeep goes way offroad in the churning surf of Hurricane Dorian https://www.autoblog.com/2019/09/05/jeep-on-beach-south-carolina-hurricane-dorian/ …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
140,Ferrari Gives Crazy Deal To Lawyer Who Ditched His Car In A Flood http://fb.me/MWOObrFy¬†,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
141,Trying to get back on track after long junk food filled blizzard weekend .. pic.twitter.com/lYTKfOmx3D,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
142,BREAKING: Authorities respond to Ocean fire http://t.co/h31Knuwzz5,0,0,"[['BREAKING', 0, 8]]",[],[],[],[],jasmine,0,1,0,0,0,0,0,0,0
143,Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/RfpiU3 ,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
144,"Wildfires produce more co2 than all the vehicles in the country. Plus, every acre of forest offsets the emissions of about 3 cars, so the impact of every burned acre lasts for many years.",0,1,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
145,Everyone's preparing for this hurricane and I'm getting my car inspected bc ya girl procrastinated and it's nearing the next month lol,0,1,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
146,‘Pulwama Attack BJP Conspiracy  Like Godhra’: Ex-Guj CM  Vaghela https://t.co/rjcYDWZmP2,1,1,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
147,RT @THEmeaghan: Could the wind ever be strong enough to flip parked cars? < yea it's called a tornado.,0,0,[],[],"[['Could', 16, 21]]",[],[],jasmine,0,0,1,0,0,0,0,0,0
148,Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://goo.gl/fb/M05wG ,0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
149,VIDEO: Insane ride through raging #flood waters in a Longmont Fire Truck ¬´ CBS Denver http://cbsloc.al/19QGKsj¬† #cowx H/T @WilliamMScherer,0,1,"[['VIDEO', 0, 5]]",[],[],"[['raging', 27, 33]]",[],jasmine,0,1,0,1,0,0,0,0,0
150,"Floods are so bad cars were stranded in them, my little min still managed to power on with water up to the lights! pic.twitter.com/xP0TtLAsMt",0,1,[],"[['!', 113, 114]]",[],[],[],jasmine,1,0,0,0,0,0,0,0,0
151,"Researchers have turned to protein synthesis, genetics and hybrid viruses to develop a #coronavirus vaccine.

It is likely a mix of these approaches will be used to fight the virus.

Explainer by a professor. https://t.co/PfZBzEVNYR",1,1,[],[],"[['likely', 116, 122]]",[],[],jasmine,0,0,1,0,0,0,0,0,0
152," Norovirus outbreak confirmed at California wildfire shelter #Today #News #Sports #Entertainment #Politics
http://tinyurl.com/y7r6fspf¬†",0,0,[],[],[],[],[],jasmine,0,0,0,0,0,0,0,0,0
153,Instead of posting pics of police cars why doesn’t our potus do something helpful like sending help for these areas destroyed by Hurricane Michael. https://twitter.com/NPR/status/1050786928717484032 …,0,1,[],[],[],"[['helpful', 74, 81]]",[],rachelle,0,0,0,1,0,0,0,1,0
154,A man helped my brother and me get home to our sick parents when our car got stuck in Blizzard of 96.  Every winter I help somebody shovel.,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
155,"#Police fire tear gas to disperse the crowd attacking a house in  #Bumburat. #Kalash
Read:  https://t.co/p0RmgtE6Y9 https://t.co/z9PJdPzy2D",1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
156,Dear food lion fuckers: give me a hard time today and you will be under the blizzard,0,1,[],[],[],[],"[['fuckers', 15, 22]]",rachelle,0,0,0,0,1,0,0,1,0
157,getting hit by Hurricane Matthew,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
158,"Breaking: Iran launched a series of missile attacks aimed at U.S. bases in Iraq, Iranian state television reported Tuesday. 
https://t.co/BoYA017R6x",1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
159,Blizzard 2016 Update: MTA Shutting Down Buses and Access-a-Ride by Noon Today http://www.welcome2thebronx.com/wordpress/2016/01/23/blizzard-2016-update-mta-shutting-down-buses-and-access-a-ride-by-noon-today/¬†‚Ä¶,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
161,Honest to god I thought this said 'food' : 99 flood warnings and 23 severe flood warnings in place in England,0,0,[],[],"[['thought', 16, 23]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
162,"Video of Pastor speaking about Hurricane Dorian's wrath of Abaco Island, Bahamas.  Heartbreaking 
If you had food, water, clothing & shelter today w/o giving it much thought...just know you are blessed! Praying for those in the islands of The Bahamas

https://youtu.be/j26m9Rd9RrY ",0,1,[],"[['!', 201, 202]]",[],"[['Heartbreaking', 83, 96]]",[],jennifer,1,0,0,1,0,1,0,0,0
163,"""Airbnb offering free housing to Hurricane Dorian evacuees and relief workers"" Please share with your networks. https://www.miamiherald.com/news/weather/hurricane/article234632627.html …",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
164,Marlboro County animal shelter preparing for possible impact from Hurricane Dorian - http://wpde.com  - https://www.bruning.com/news/2019/08/marlboro-county-animal-shelter-preparing-for-possible-impact-from-hurricane-dorian-wpde-com/ …,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
165,"@harry_styles trapped in shelter for hurricane sandy, thank god we still have power bc 'little things' is really calming us down #thanks",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
166,Powerlines down over tram on GC Highway. Passengers have just been evacuated @9NewsBrisbane @9NewsGoldCoast http://t.co/KD3Qsakbi5,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
167,Basing it on the reporting that went on during Hurricane Katrina.  They labeled minorities as looters & whites were merely looking for food,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
168,Hurricane Matthew ride! #calmbeforethestorm #nohurricanecanstopme #smilebeforethestormarrives… https://www.instagram.com/p/BLOPndIg4HT/ ,0,1,[],"[['!', 22, 23]]",[],[],[],jennifer,1,0,0,0,0,1,0,0,0
169,Paul Rudd Emile Hirsch David Gordon Green 'Prince Avalanche' Q&amp;A | Filmmakers at Google http://t.co/e4QonKzndZ  #entretenimento #Video,1,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
170,"Freeport: Bahamians have rescued victims of Hurricane Dorian with jet skis and a bulldozer as the US Coast Guard, Britain's Royal Navy and a handful of aid groups tried to get food and medicine to survivors and take the most desperate people to safety.... http://bit.ly/2k0vL01 ",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
171,how do u react when you are within several hundred feet of a massive and destructive tornado protected by only your car,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
172,you never predicted it cus you've not been personally affected.I lost my car in the tax day flood and knew a hurricane was dangerous,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
173,Hurricane Dorian kills 220 dogs and 50 cats in flooding at a Bahamas animal shelter.  http://bit.ly/2ZNNfj2 ,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
174,God damn it!!! I electrocuted myself ??,1,0,[],"[['!!!', 11, 14]]",[],[],"[['damn', 4, 8]]",jennifer,1,0,0,0,1,1,0,0,0
175,"The “Free Palestine” protest against Israel in London descended into violence on Saturday, with activists attacking police officers with wooden sticks. https://t.co/DctS2BVGv6",1,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
176,"If you haven t seen Dinesh D Souza s  HILLARY S AMERICA  yet, it is a MUST see! Watch here, as Dinesh explains why his historically correct movie casts the truth on the Democrats racist roots, discusses his time in prison and much more  THE SOUND STARTS AT THE 1:00 MARK WHEN D SOUZA BEGINS TO SPEAK: ",1,1,"[['HILLARY', 38, 45], [' ', 47, 48], ['AMERICA', 48, 55], ['S', 46, 47], ['MUST', 70, 74], ['THE', 237, 240], ['SOUND', 241, 246], ['STARTS', 247, 253], ['AT', 254, 256], ['THE', 257, 260], ['MARK', 266, 270], ['WHEN', 271, 275], ['SOUZA', 278, 283], ['BEGINS', 284, 290], ['SPEAK', 294, 299], ['TO', 291, 293], ['D', 276, 277]]","[['!', 78, 79]]",[],[],[],jennifer,1,1,0,0,0,1,0,0,0
177,Choking Hazard Prompts Recall Of Kraft Cheese Singles http://t.co/nJLqRqcnL9,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
178,@Chic71Smith that's good news. I should have waited for that train. The bus went through that flood. No cars made it lol.,0,1,[],[],"[['should', 33, 39]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
179,"She's like "" I have everything BUT food ready for the blizzard""",0,0,"[['BUT', 31, 34]]",[],[],[],[],jennifer,0,1,0,0,0,1,0,0,0
180,Just bought another @meinlcymbals 18' medium crash!! Hey @meinlcymbals what about an endorsement! Starting to get expensive!,1,1,[],"[['!!', 50, 52], ['!', 96, 97], ['!', 123, 124]]",[],[],[],jennifer,1,0,0,0,0,1,0,0,0
181,aunt marge you're blown up eheks,1,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
182,This is my survival food for Hurricane Sandy. This could last me a few days....talk ab @ Ronmeister House http://instagr.am/p/RYmeu-R8Vg/ ,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
183,"Humane Society of Grand Bahama needs assistance with rescue / evacuations of personal and animals. There are 6 people in the shelter!! Is anyone able to help!?
Location: Coral Road, Freeport

#Freeport #GrandBahama #Bahamas #AnimalRescue #HurricaneDorian #Hurricane #Dorian",0,0,[],"[['!!', 132, 134]]",[],[],[],jennifer,1,0,0,0,0,1,0,0,0
184,Plains All American Pipeline company may have spilled 40% more crude oil than previously estimated #KSBYNews @lilitan http://t.co/PegibIqk2w,0,0,[],[],"[['may', 37, 40], ['estimated', 89, 98]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
185,Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into water I called ... http://t.co/0Xh758OnUP,0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
186,Lmao somewhere along the drainage at work there‚Äôs a clogged pipe. Wash a car & the shop starts to flood.,0,0,[],[],[],[],"[['Lmao', 0, 4]]",jennifer,0,0,0,0,1,1,0,0,0
187,@ahhtheenikki And from what I can tell- they responded to today's gunman quickly and were able to evacuate all the ppl so no one was shot.,0,1,[],[],"[['can', 30, 33]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
188,"The NHC is advising that Abaco Island residents take immediate shelter, as this is a life-threatening situation.

Hurricane Dorian is moving with 175 mph sustained winds and gusts over 200 mph.

MORE: http://bit.ly/2LgIWDC https://twitter.com/NHC_Atlantic/status/1168156364687855621 …",0,0,[],[],[],"[['life-threatening', 85, 101], ['threatening', 90, 101]]",[],jennifer,0,0,0,1,0,1,0,0,0
189,"@Cameron_WATE
 Parents of Colorado theater shooting victim fear copycat massacre

http://t.co/LvlH3W3aWO
#Antioch

http://t.co/vIwXY1XDYK",0,0,[],[],[],"[['shooting', 43, 51]]",[],jennifer,0,0,0,1,0,1,0,0,0
190,"Hurricane Matthew Wreaks Havoc On Haiti: Over 800 Feared Dead: Thousands are without food, shelter and… http://m.tbnn.it/MQ3Jcl ",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
193,"No Food, No FEMA: Hurricane Michael’s Survivors Are Furious
Miles and miles of Florida are obliterated, and residents have been left to fend for themselves with little help from the government. Where are you.",0,1,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
194,@SpenceBailey1 flood buddy. thanks :). We still gonna play champions and eat unhealthy food one evening?,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
195,Commissioner Garcia: Hurricane Matthew could affect DSNY's ability to export waste to SC. Extra rail cars being sent north to prepare.,0,1,[],[],"[['could', 39, 44]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
196,Florida man parks Smart car in kitchen over fear Hurricane Dorian would blow it away https://nbcnews.to/2zQ30az ,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
197,The other night a tornado took part of my brothers roof off and put it through the back window of his car. That's too close for comfort.,0,1,[],[],"[['part', 31, 35]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
198,U.S. coronavirus vaccination drive heads to nursing homes https://t.co/0kajmVmVbd,1,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
199,Storm blitzes Traverse City disrupts Management Briefing Seminars: A violent summer storm blitzed through Tra... http://t.co/NKAW9EZqGg,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
200,"Hurricane Michael hits Florida, some families decide to ride out storm https://www.good4utah.com/news/local-news/hurricane-michael-hits-florida-some-families-decide-to-ride-out-storm/1514260679 … @abc4utah",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
201,Suncoast SPCA in Pasco County suffered major flood damage from water main break. Lost pet food. http://www.myfoxtampabay.com/story/23428028/2013/09/13/suncoast-spca¬†‚Ä¶,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
202,"We hope everyone stays safe through hurricane Irma this weekend! Get supplies, and seek shelter ",0,0,[],"[['!', 63, 64]]","[['hope', 3, 7]]",[],[],jennifer,1,0,1,0,0,1,0,0,0
203,People in the Carolina's facing hurricane Dorian hurry up and strap windmills to your cars and get out. Might as well add a few solar panels to your hood and trunk. https://twitter.com/JulianCastro/status/1169360323033337857 …,0,1,[],[],"[['Might', 104, 109]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
204,".@GOPLeader Kevin McCarthy claimed California's #wildfires 'produce more #emissions than all of our cars.' Is that true? 
We checked the #facts: http://bit.ly/2wpYJJt¬† @PolitiFact @CapRadioNewspic.twitter.com/rxiPwOF0hj",0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
205,"Snugs, k bumps,and dabs on me ill even cook you food during the hurricane. Feed you grapes and water lol FWM",0,0,"[['FWM', 105, 108]]",[],[],[],"[['FWM', 105, 108]]",jennifer,0,1,0,0,1,1,0,0,0
206,"If you try to ride out #hurricane #Matthew ""just because,"" I won't attend your funeral or say nice things about you. FU",0,1,"[['FU', 117, 119]]",[],[],[],"[['FU', 117, 119]]",jennifer,0,1,0,0,1,1,0,0,0
207,"First my house floods, then my car gets broken into. I guess I saved up all my luck for the perfect wedding and now I've run out.",0,1,[],[],"[['guess', 55, 60]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
208,"Lady Gaga Volunteers at Wildfire Shelter After Fleeing Home, Gives Powerful Speech to Survivors https://www.yahoo.com/entertainment/lady-gaga-volunteers-wildfire-shelter-193540746.html?.tsrc=fauxdal¬†‚Ä¶",0,0,[],[],[],"[['Powerful', 67, 75]]",[],jennifer,0,0,0,1,0,1,0,0,0
209,"OMG! Gas prices affected by the hurricane!! Up 3 cents last night, 5 cents more before tomorrow!!!... oh wait, I ride a bike... nevermind...",0,0,"[['OMG', 0, 3]]","[['!', 3, 4], ['!!', 41, 43], ['!!!', 95, 98]]",[],[],[],jennifer,1,1,0,0,0,1,0,0,0
210,"Pro-Abortion Democrat Lawmaker Rashida Tlaib caught on video in profane tirade against President Trump

“We’re Going to Go in and Impeach the MOTHER F-----!”

If Trump had done this the media would have come unglued. #maga #kag https://t.co/H7px0azYAx",1,1,[],[],"[['would', 192, 197]]",[],[],jennifer,0,0,1,0,0,1,0,0,0
211,West Nyack Pineview Road railroad crossing off Western Highway. Units on scene of a CSX Train vs. truck no injuries.,0,0,[],[],[],[],[],jennifer,0,0,0,0,0,1,0,0,0
